year,sex,age,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),generation,continent
2001,male,55-74 years,-0.42051670905529714,82.57,-0.3007895654876843,-0.6958258744011194,Silent,EU
2001,male,35-54 years,-0.3935655474241946,82.55,-0.3007895654876843,-0.6958258744011194,Boomers,EU
2001,male,75+ years,-0.4635109531081997,69.53,-0.3007895654876843,-0.6958258744011194,Silent,EU
2001,male,25-34 years,-0.43057837040047975,52.97,-0.3007895654876843,-0.6958258744011194,Generation X,EU
2001,female,75+ years,-0.4459539816524768,28.91,-0.3007895654876843,-0.6958258744011194,Silent,EU
2001,male,15-24 years,-0.4271448946128036,25.3,-0.3007895654876843,-0.6958258744011194,Millenials,EU
2001,female,55-74 years,-0.3946560997069901,15.62,-0.3007895654876843,-0.6958258744011194,Silent,EU
2001,female,35-54 years,-0.3851021356973987,12.41,-0.3007895654876843,-0.6958258744011194,Boomers,EU
2001,female,25-34 years,-0.43061058080545683,8.11,-0.3007895654876843,-0.6958258744011194,Generation X,EU
2001,female,15-24 years,-0.4287117007406174,3.58,-0.3007895654876843,-0.6958258744011194,Millenials,EU
2001,male,5-14 years,-0.4320081544880736,1.94,-0.3007895654876843,-0.6958258744011194,Millenials,EU
2001,female,5-14 years,-0.4336373363207637,0.0,-0.3007895654876843,-0.6958258744011194,Millenials,EU
2002,male,35-54 years,-0.3941016205927418,75.54,-0.29996665658531757,-0.6647472444422252,Boomers,EU
2002,male,75+ years,-0.463145646213658,72.57,-0.29996665658531757,-0.6647472444422252,Silent,EU
2002,male,55-74 years,-0.42126624006635116,71.1,-0.29996665658531757,-0.6647472444422252,Silent,EU
2002,male,25-34 years,-0.4310569249887107,44.77,-0.29996665658531757,-0.6647472444422252,Generation X,EU
2002,male,15-24 years,-0.4267719185742197,30.22,-0.29996665658531757,-0.6647472444422252,Millenials,EU
2002,female,75+ years,-0.4451707064076373,25.15,-0.29996665658531757,-0.6647472444422252,Silent,EU
2002,female,55-74 years,-0.39583356895559685,19.91,-0.29996665658531757,-0.6647472444422252,Silent,EU
2002,female,35-54 years,-0.38553263031629875,12.77,-0.29996665658531757,-0.6647472444422252,Boomers,EU
2002,female,25-34 years,-0.43108760156487935,8.83,-0.29996665658531757,-0.6647472444422252,Generation X,EU
2002,female,15-24 years,-0.42824797316420127,4.13,-0.29996665658531757,-0.6647472444422252,Millenials,EU
2002,male,5-14 years,-0.43463330249370585,2.77,-0.29996665658531757,-0.6647472444422252,Millenials,EU
2002,female,5-14 years,-0.4362404994468084,0.0,-0.29996665658531757,-0.6647472444422252,Millenials,EU
2003,male,75+ years,-0.4626082948544371,96.67,-0.2984518131167825,-0.6089963119946687,Silent,EU
2003,male,35-54 years,-0.3947200092406748,67.83,-0.2984518131167825,-0.6089963119946687,Boomers,EU
2003,male,55-74 years,-0.42182148609500375,64.19,-0.2984518131167825,-0.6089963119946687,Silent,EU
2003,male,25-34 years,-0.4314109838053239,45.8,-0.2984518131167825,-0.6089963119946687,Generation X,EU
2003,male,15-24 years,-0.42626958963945805,24.81,-0.2984518131167825,-0.6089963119946687,Millenials,EU
2003,female,75+ years,-0.4443751605323303,20.66,-0.2984518131167825,-0.6089963119946687,Silent,EU
2003,female,55-74 years,-0.3967081070145381,14.0,-0.2984518131167825,-0.6089963119946687,Silent,EU
2003,female,35-54 years,-0.386124432598219,10.47,-0.2984518131167825,-0.6089963119946687,Boomers,EU
2003,female,25-34 years,-0.43151247214481514,8.93,-0.2984518131167825,-0.6089963119946687,Generation X,EU
2003,female,15-24 years,-0.4278379295960803,5.26,-0.2984518131167825,-0.6089963119946687,Millenials,EU
2003,male,5-14 years,-0.43720399957663875,2.23,-0.2984518131167825,-0.6089963119946687,Millenials,EU
2003,female,5-14 years,-0.43870127213180365,0.78,-0.2984518131167825,-0.6089963119946687,Millenials,EU
2004,male,75+ years,-0.46216450705253065,75.86,-0.29664607703599943,-0.5412268974335365,Silent,EU
2004,male,55-74 years,-0.4222190033945225,70.41,-0.29664607703599943,-0.5412268974335365,Silent,EU
2004,male,35-54 years,-0.39543323963659593,64.11,-0.29664607703599943,-0.5412268974335365,Boomers,EU
2004,male,25-34 years,-0.43177629069986556,38.52,-0.29664607703599943,-0.5412268974335365,Generation X,EU
2004,female,75+ years,-0.44374041104377393,22.94,-0.29664607703599943,-0.5412268974335365,Silent,EU
2004,male,15-24 years,-0.42601011693269825,22.43,-0.29664607703599943,-0.5412268974335365,Millenials,EU
2004,female,55-74 years,-0.39727664622619707,13.07,-0.29664607703599943,-0.5412268974335365,Silent,EU
2004,female,25-34 years,-0.432039086702377,8.4,-0.29664607703599943,-0.5412268974335365,Generation X,EU
2004,female,35-54 years,-0.38716692491168364,6.96,-0.29664607703599943,-0.5412268974335365,Boomers,EU
2004,female,15-24 years,-0.4277479449726523,4.08,-0.29664607703599943,-0.5412268974335365,Millenials,EU
2004,male,5-14 years,-0.439608020595722,1.6,-0.29664607703599943,-0.5412268974335365,Millenials,EU
2004,female,5-14 years,-0.4409457749548099,0.0,-0.29664607703599943,-0.5412268974335365,Millenials,EU
2005,male,35-54 years,-0.39596829025260416,61.52,-0.2948923501672686,-0.4738810417134113,Boomers,EU
2005,male,55-74 years,-0.42263620483041614,59.52,-0.2948923501672686,-0.4738810417134113,Silent,EU
2005,male,25-34 years,-0.4321459434426978,52.48,-0.2948923501672686,-0.4738810417134113,Generation X,EU
2005,male,75+ years,-0.4617539522081402,49.33,-0.2948923501672686,-0.4738810417134113,Silent,EU
2005,female,75+ years,-0.4431146088899335,27.82,-0.2948923501672686,-0.4738810417134113,Silent,EU
2005,male,15-24 years,-0.42608527454431144,25.27,-0.2948923501672686,-0.4738810417134113,Millenials,EU
2005,female,55-74 years,-0.397756223366967,15.23,-0.2948923501672686,-0.4738810417134113,Silent,EU
2005,female,35-54 years,-0.38808134251964416,9.79,-0.2948923501672686,-0.4738810417134113,Boomers,EU
2005,female,15-24 years,-0.427907718806864,3.51,-0.2948923501672686,-0.4738810417134113,Millenials,EU
2005,male,5-14 years,-0.4416676970473121,3.42,-0.2948923501672686,-0.4738810417134113,Millenials,EU
2005,female,25-34 years,-0.4326280769648151,3.28,-0.2948923501672686,-0.4738810417134113,Generation X,EU
2005,female,5-14 years,-0.44293872985323324,0.89,-0.2948923501672686,-0.4738810417134113,Millenials,EU
2006,male,75+ years,-0.461315788445198,69.6,-0.29177974254296746,-0.3561846287685699,Silent,EU
2006,male,35-54 years,-0.3962029660602943,56.62,-0.29177974254296746,-0.3561846287685699,Boomers,EU
2006,male,55-74 years,-0.42302017330879377,53.68,-0.29177974254296746,-0.3561846287685699,Silent,EU
2006,male,25-34 years,-0.43248594216190034,39.87,-0.29177974254296746,-0.3561846287685699,Generation X,EU
2006,male,15-24 years,-0.426425273263514,27.73,-0.29177974254296746,-0.3561846287685699,Millenials,EU
2006,female,75+ years,-0.44244381442437897,19.29,-0.29177974254296746,-0.3561846287685699,Silent,EU
2006,female,55-74 years,-0.39825139443395596,9.41,-0.29177974254296746,-0.3561846287685699,Silent,EU
2006,female,35-54 years,-0.388658829066019,6.78,-0.29177974254296746,-0.3561846287685699,Boomers,EU
2006,female,25-34 years,-0.433254390394925,5.33,-0.29177974254296746,-0.3561846287685699,Generation X,EU
2006,female,15-24 years,-0.42831188269788595,0.59,-0.29177974254296746,-0.3561846287685699,Millenials,EU
2006,female,5-14 years,-0.4446586632237556,0.0,-0.29177974254296746,-0.3561846287685699,Millenials,EU
2006,male,5-14 years,-0.44343645730156955,0.0,-0.29177974254296746,-0.3561846287685699,Millenials,EU
2007,male,75+ years,-0.4609563612277553,93.67,-0.28527567488902916,-0.11163234294210905,Silent,EU
2007,male,35-54 years,-0.3963238828980258,48.56,-0.28527567488902916,-0.11163234294210905,Boomers,EU
2007,male,55-74 years,-0.4233417660822951,45.03,-0.28527567488902916,-0.11163234294210905,Silent,EU
2007,male,25-34 years,-0.4326278213266803,38.05,-0.28527567488902916,-0.11163234294210905,Generation X,EU
2007,female,75+ years,-0.44189726009230756,23.24,-0.28527567488902916,-0.11163234294210905,Silent,EU
2007,male,15-24 years,-0.4270449401021207,18.36,-0.28527567488902916,-0.11163234294210905,Millenials,EU
2007,female,55-74 years,-0.39870668595192565,9.47,-0.28527567488902916,-0.11163234294210905,Silent,EU
2007,female,35-54 years,-0.3892953680215185,8.08,-0.28527567488902916,-0.11163234294210905,Boomers,EU
2007,female,25-34 years,-0.4337061029790084,4.72,-0.28527567488902916,-0.11163234294210905,Generation X,EU
2007,female,15-24 years,-0.42896989525670354,3.6,-0.28527567488902916,-0.11163234294210905,Millenials,EU
2007,female,5-14 years,-0.4461109434672064,2.01,-0.28527567488902916,-0.11163234294210905,Generation Z,EU
2007,male,5-14 years,-0.44493909825756395,0.96,-0.28527567488902916,-0.11163234294210905,Generation Z,EU
2008,male,75+ years,-0.4607446928521916,80.07,-0.2820460483396758,0.018559055812441102,Silent,EU
2008,male,55-74 years,-0.42364520854823,62.9,-0.2820460483396758,0.018559055812441102,Silent,EU
2008,male,35-54 years,-0.39673852795257203,54.98,-0.2820460483396758,0.018559055812441102,Boomers,EU
2008,male,25-34 years,-0.43275589603218445,48.7,-0.2820460483396758,0.018559055812441102,Generation X,EU
2008,male,15-24 years,-0.428528152559875,23.15,-0.2820460483396758,0.018559055812441102,Millenials,EU
2008,female,75+ years,-0.4414585850530958,22.9,-0.2820460483396758,0.018559055812441102,Silent,EU
2008,female,55-74 years,-0.39926116506617404,11.31,-0.2820460483396758,0.018559055812441102,Silent,EU
2008,female,35-54 years,-0.3901361618466742,7.85,-0.2820460483396758,0.018559055812441102,Boomers,EU
2008,female,25-34 years,-0.4339732448298104,5.44,-0.2820460483396758,0.018559055812441102,Generation X,EU
2008,female,15-24 years,-0.4303293788572442,4.34,-0.2820460483396758,0.018559055812441102,Millenials,EU
2008,female,5-14 years,-0.44714397716968574,1.05,-0.2820460483396758,0.018559055812441102,Generation Z,EU
2008,male,5-14 years,-0.44594094410760515,1.0,-0.2820460483396758,0.018559055812441102,Generation Z,EU
2009,male,75+ years,-0.4606079264501064,69.77,-0.28853070564814803,-0.21053333231726143,Silent,EU
2009,male,55-74 years,-0.4237794185689679,60.94,-0.28853070564814803,-0.21053333231726143,Silent,EU
2009,male,35-54 years,-0.3977232460475857,57.79,-0.28853070564814803,-0.21053333231726143,Boomers,EU
2009,male,25-34 years,-0.43341620933421465,44.86,-0.28853070564814803,-0.21053333231726143,Generation X,EU
2009,male,15-24 years,-0.4310645941327529,23.97,-0.28853070564814803,-0.21053333231726143,Millenials,EU
2009,female,75+ years,-0.44115514258716093,21.83,-0.28853070564814803,-0.21053333231726143,Silent,EU
2009,female,55-74 years,-0.39955744966433626,10.65,-0.28853070564814803,-0.21053333231726143,Silent,EU
2009,female,35-54 years,-0.39133050321217366,10.51,-0.28853070564814803,-0.21053333231726143,Boomers,EU
2009,female,25-34 years,-0.43449525790094695,5.51,-0.28853070564814803,-0.21053333231726143,Generation X,EU
2009,female,15-24 years,-0.4326889188408829,1.97,-0.28853070564814803,-0.21053333231726143,Millenials,EU
2009,female,5-14 years,-0.44780454610985065,0.0,-0.28853070564814803,-0.21053333231726143,Generation Z,EU
2009,male,5-14 years,-0.44654578393439703,0.0,-0.28853070564814803,-0.21053333231726143,Generation Z,EU
2010,male,75+ years,-0.46043664889983144,57.25,-0.29019035698401746,-0.26024855128046703,Silent,EU
2010,male,55-74 years,-0.42377583963508153,56.13,-0.29019035698401746,-0.26024855128046703,Silent,EU
2010,male,35-54 years,-0.39906688008377256,53.92,-0.29019035698401746,-0.26024855128046703,Generation X,EU
2010,male,25-34 years,-0.4344474535697508,40.6,-0.29019035698401746,-0.26024855128046703,Generation X,EU
2010,male,15-24 years,-0.43391112476306887,23.06,-0.29019035698401746,-0.26024855128046703,Millenials,EU
2010,female,55-74 years,-0.3997213137087038,10.31,-0.29019035698401746,-0.26024855128046703,Silent,EU
2010,female,75+ years,-0.440829203965369,8.31,-0.29019035698401746,-0.26024855128046703,Silent,EU
2010,female,35-54 years,-0.39281703896567954,5.52,-0.29019035698401746,-0.26024855128046703,Generation X,EU
2010,female,15-24 years,-0.4354349836842466,2.83,-0.29019035698401746,-0.26024855128046703,Millenials,EU
2010,female,25-34 years,-0.43537209670310084,1.41,-0.29019035698401746,-0.26024855128046703,Generation X,EU
2010,female,5-14 years,-0.4482145896779716,0.0,-0.29019035698401746,-0.26024855128046703,Generation Z,EU
2010,male,5-14 years,-0.4469834364210698,0.0,-0.29019035698401746,-0.26024855128046703,Generation Z,EU
2011,male,75+ years,-0.4601557025897535,78.18,-0.28711787909916786,-0.12809819288625915,Silent,EU
2011,male,55-74 years,-0.4237835087791237,52.93,-0.28711787909916786,-0.12809819288625915,Boomers,EU
2011,male,35-54 years,-0.40029292057797966,49.12,-0.28711787909916786,-0.12809819288625915,Generation X,EU
2011,male,25-34 years,-0.4350873158210019,39.21,-0.28711787909916786,-0.12809819288625915,Millenials,EU
2011,male,15-24 years,-0.4364179123123171,27.61,-0.28711787909916786,-0.12809819288625915,Millenials,EU
2011,female,75+ years,-0.44028392782397124,17.96,-0.28711787909916786,-0.12809819288625915,Silent,EU
2011,female,55-74 years,-0.4000786958210686,7.51,-0.28711787909916786,-0.12809819288625915,Boomers,EU
2011,female,25-34 years,-0.43606257530503023,6.47,-0.28711787909916786,-0.12809819288625915,Millenials,EU
2011,female,35-54 years,-0.39427110867607357,5.95,-0.28711787909916786,-0.12809819288625915,Generation X,EU
2011,female,15-24 years,-0.4380143724637606,3.81,-0.28711787909916786,-0.12809819288625915,Millenials,EU
2011,female,5-14 years,-0.44825574741766455,0.0,-0.28711787909916786,-0.12809819288625915,Generation Z,EU
2011,male,5-14 years,-0.4470739323207673,0.0,-0.28711787909916786,-0.12809819288625915,Generation Z,EU
2012,male,35-54 years,-0.40124338316293834,59.59,-0.28718912019753784,-0.12222131396728597,Generation X,EU
2012,male,75+ years,-0.4597704559207022,54.03,-0.28718912019753784,-0.12222131396728597,Silent,EU
2012,male,55-74 years,-0.42369659181331254,51.76,-0.28718912019753784,-0.12222131396728597,Boomers,EU
2012,male,25-34 years,-0.43507248880918703,34.99,-0.28718912019753784,-0.12222131396728597,Millenials,EU
2012,male,15-24 years,-0.4385757538076469,26.32,-0.28718912019753784,-0.12222131396728597,Millenials,EU
2012,female,75+ years,-0.4395819455059787,17.57,-0.28718912019753784,-0.12222131396728597,Silent,EU
2012,female,35-54 years,-0.39563723886811747,7.4,-0.28718912019753784,-0.12222131396728597,Generation X,EU
2012,female,55-74 years,-0.40052529564245715,6.47,-0.28718912019753784,-0.12222131396728597,Boomers,EU
2012,female,15-24 years,-0.44030770217050197,4.9,-0.28718912019753784,-0.12222131396728597,Millenials,EU
2012,female,25-34 years,-0.4362430558281558,3.62,-0.28718912019753784,-0.12222131396728597,Millenials,EU
2012,male,5-14 years,-0.44680244462167473,1.03,-0.28718912019753784,-0.12222131396728597,Generation Z,EU
2012,female,5-14 years,-0.4479684101542182,0.0,-0.28718912019753784,-0.12222131396728597,Generation Z,EU
2013,male,75+ years,-0.45932129971796626,64.54,-0.2857205823747062,-0.05540490679841965,Silent,EU
2013,male,55-74 years,-0.42344402133619063,48.84,-0.2857205823747062,-0.05540490679841965,Boomers,EU
2013,male,35-54 years,-0.4023615443642856,47.26,-0.2857205823747062,-0.05540490679841965,Generation X,EU
2013,male,25-34 years,-0.43491629390886166,36.93,-0.2857205823747062,-0.05540490679841965,Millenials,EU
2013,male,15-24 years,-0.4407445877427705,14.08,-0.2857205823747062,-0.05540490679841965,Millenials,EU
2013,female,75+ years,-0.43882448971274773,8.58,-0.2857205823747062,-0.05540490679841965,Silent,EU
2013,female,55-74 years,-0.40094607601223714,8.32,-0.2857205823747062,-0.05540490679841965,Boomers,EU
2013,female,35-54 years,-0.39710997016234745,6.52,-0.2857205823747062,-0.05540490679841965,Generation X,EU
2013,female,25-34 years,-0.4363414765100302,4.35,-0.2857205823747062,-0.05540490679841965,Millenials,EU
2013,female,15-24 years,-0.4424683556853139,1.76,-0.2857205823747062,-0.05540490679841965,Millenials,EU
2013,male,5-14 years,-0.4463254238622522,1.01,-0.2857205823747062,-0.05540490679841965,Generation Z,EU
2013,female,5-14 years,-0.4474929232236041,0.0,-0.2857205823747062,-0.05540490679841965,Generation Z,EU
2014,male,75+ years,-0.45887418862030815,58.26,-0.28497737307823134,-0.017072831687279216,Silent,EU
2014,male,55-74 years,-0.42317176672269385,49.09,-0.28497737307823134,-0.017072831687279216,Boomers,EU
2014,male,35-54 years,-0.4034597657911233,42.39,-0.28497737307823134,-0.017072831687279216,Generation X,EU
2014,male,25-34 years,-0.4348447152311348,31.3,-0.28497737307823134,-0.017072831687279216,Millenials,EU
2014,male,15-24 years,-0.4427743545325962,27.49,-0.28497737307823134,-0.017072831687279216,Millenials,EU
2014,female,75+ years,-0.43802536490355437,14.47,-0.28497737307823134,-0.017072831687279216,Silent,EU
2014,female,25-34 years,-0.4365472652084949,7.29,-0.28497737307823134,-0.017072831687279216,Millenials,EU
2014,female,55-74 years,-0.40127278154843327,7.27,-0.28497737307823134,-0.017072831687279216,Boomers,EU
2014,female,15-24 years,-0.44439458903057044,5.64,-0.28497737307823134,-0.017072831687279216,Millenials,EU
2014,female,35-54 years,-0.39862667121575246,5.61,-0.28497737307823134,-0.017072831687279216,Generation X,EU
2014,female,5-14 years,-0.44709463900968116,0.0,-0.28497737307823134,-0.017072831687279216,Generation Z,EU
2014,male,5-14 years,-0.4459199817805566,0.0,-0.28497737307823134,-0.017072831687279216,Generation Z,EU
2015,male,75+ years,-0.45848715248431365,64.34,-0.28797828143755055,-0.13153960846944165,Silent,EU
2015,male,55-74 years,-0.42286960244743266,49.31,-0.28797828143755055,-0.13153960846944165,Boomers,EU
2015,male,35-54 years,-0.4044332358082085,40.34,-0.28797828143755055,-0.13153960846944165,Generation X,EU
